Order Date,Segment,Market,Sales,Profit
2014-02-17,Consumer,APAC,1046.2499999999995,-111.59999999999984
2012-02-24,Consumer,APAC,3187.2000000000003,541.8
2012-12-03,Corporate,APAC,4099.679999999999,956.5800000000002
2012-12-12,Consumer,APAC,703.3500000000001,260.1
2014-06-16,Corporate,APAC,2293.4880000000003,509.5680000000001
2012-12-20,Corporate,EU,1238.6115,14.431499999999971
2014-05-13,Consumer,LATAM,1715.0559999999998,300.07600000000014
2014-12-20,Consumer,US,1665.62,33.312400000000025
2014-11-07,Consumer,APAC,2841.6599999999994,852.4799999999999
2013-06-10,Corporate,EU,3399.66,-3059.82
2012-05-10,Corporate,APAC,1607.7600000000002,482.22
2013-09-13,Corporate,APAC,840.15,260.4
2013-07-25,Consumer,APAC,1236.33,519.21
2014-10-11,Consumer,APAC,2488.56,348.24
2011-11-22,Home Office,LATAM,1124.256,252.896
2013-05-08,Consumer,US,3999.95,1159.9854999999998
2014-10-25,Corporate,LATAM,726.72,-18.180000000000017
2012-08-28,Corporate,US,2799.9600000000005,874.9874999999998
2013-10-14,Home Office,Africa,1519.9200000000003,653.4
2011-02-14,Corporate,EMEA,1279.32,319.79999999999995
2014-05-01,Consumer,APAC,723.3,122.85
2011-03-11,Home Office,EMEA,642.6899999999999,244.2
2012-08-03,Consumer,APAC,2619.0,232.6800000000001
2012-12-20,Consumer,APAC,1704.87,-1023.0299999999996
2012-08-03,Consumer,EU,1715.91,583.38
2012-06-20,Consumer,APAC,1278.0000000000002,460.08
2013-02-08,Corporate,Africa,1234.56,246.84
2011-09-28,Consumer,EU,4195.2,839.04
2012-06-23,Consumer,EU,1765.3949999999998,-98.20499999999996
2013-12-20,Consumer,LATAM,1480.368,333.04800000000006
2012-10-11,Corporate,LATAM,2968.98,89.03999999999999
2011-08-29,Corporate,APAC,2301.138,-953.442
2014-07-18,Corporate,EU,1100.52,352.0799999999999
2011-12-06,Corporate,APAC,2518.9500000000003,553.98
2014-04-16,Corporate,EU,996.3,119.55
2014-11-17,Corporate,US,1919.976,215.99729999999977
2011-09-02,Consumer,EMEA,922.95,341.49
2013-08-01,Corporate,EU,1850.445,184.995
2014-09-12,Consumer,LATAM,664.56,6.6
2014-08-06,Consumer,EU,1547.1,340.2
2014-11-20,Home Office,APAC,2190.951,316.7010000000001
2012-05-04,Consumer,LATAM,3242.88,324.18
2012-08-27,Consumer,Africa,2544.6000000000004,1246.8000000000002
2013-12-24,Consumer,EMEA,2605.56,573.12
2013-01-29,Consumer,EU,1271.457,-127.41299999999995
2013-11-05,Corporate,US,876.3000000000001,-292.10000000000014
2011-12-27,Consumer,EMEA,1207.5600000000002,0.0
2012-11-30,Consumer,APAC,2051.1000000000004,40.95
2013-05-21,Consumer,LATAM,2544.24,992.16
2011-10-31,Corporate,US,1421.664,-734.5264
2014-06-27,Home Office,EU,1314.45,341.73
2011-11-04,Home Office,US,3991.98,1995.99
2013-07-25,Corporate,LATAM,980.32,110.28000000000006
2011-05-08,Consumer,US,1799.9699999999998,239.9960000000001
2011-10-27,Consumer,APAC,2470.5,518.76
2013-07-02,Home Office,US,1499.95,449.9849999999999
2012-12-26,Home Office,APAC,877.02,105.24
2012-12-21,Consumer,US,1618.37,356.04139999999995
2012-05-07,Home Office,APAC,1917.36,747.72
2011-01-08,Home Office,APAC,2173.5000000000005,260.82
2013-10-18,Home Office,US,1927.59,751.7601000000001
2012-07-07,Consumer,Canada,1799.1,593.64
2011-06-18,Consumer,EU,1814.25,653.1
2012-01-10,Consumer,EU,1293.6749999999995,-776.3249999999997
2014-02-11,Corporate,EU,2477.55,1040.5500000000002
2013-08-13,Consumer,US,1399.9440000000002,52.497900000000016
2012-04-12,Corporate,APAC,723.3,332.70000000000005
2014-01-03,Consumer,EU,2097.1200000000003,188.64
2013-02-12,Consumer,US,1350.12,175.5156
2014-12-13,Consumer,APAC,3242.88,421.56000000000006
2014-07-01,Consumer,US,1044.63,-295.97849999999994
2014-10-04,Consumer,US,1793.98,843.1705999999999
2014-10-07,Corporate,EU,597.36,226.92
2013-06-20,Corporate,EMEA,3955.14,1383.9
2014-07-11,Consumer,APAC,796.8240000000001,231.264
2014-04-24,Consumer,EU,2305.26,922.05
2011-05-04,Consumer,LATAM,2833.76,35.35999999999986
2011-10-06,Corporate,APAC,2077.32,581.64
2014-11-12,Consumer,LATAM,1916.88,939.26
2014-12-17,Corporate,LATAM,1212.5,606.2
2014-11-14,Consumer,US,2404.704,150.29399999999998
2013-04-05,Consumer,EU,1622.5649999999996,133.60499999999996
2014-09-19,Home Office,APAC,856.44,222.66
2013-08-22,Corporate,US,2887.0560000000005,180.44099999999992
2014-07-10,Corporate,EU,1361.0430000000003,196.533
2014-10-06,Corporate,APAC,3391.74,271.08
2013-06-01,Consumer,LATAM,2375.2960000000007,-207.8440000000002
2012-08-20,Corporate,Africa,889.0200000000001,320.04
2011-08-30,Consumer,EMEA,1782.48,873.36
2012-12-04,Consumer,EU,667.7684999999999,274.91850000000005
2014-10-13,Consumer,APAC,1612.8449999999998,394.245
2013-12-19,Home Office,EU,845.208,-9.49200000000002
2012-06-16,Consumer,APAC,2799.63,391.77
2013-08-20,Home Office,APAC,1549.1285999999998,-56.1114
2012-06-21,Corporate,LATAM,1696.4,67.84
2012-05-23,Corporate,LATAM,935.5,168.3
2013-04-30,Corporate,EU,2036.8125,359.30249999999995
2012-06-15,Corporate,EU,980.52,176.39999999999998
2013-12-18,Consumer,EU,1654.6439999999998,681.204
2014-11-20,Consumer,US,1525.1879999999996,-2287.782
2014-07-21,Consumer,APAC,2063.7684,141.1884
2013-02-08,Corporate,Africa,1457.28,568.3199999999999
2011-10-27,Consumer,APAC,1693.23,829.5
2014-01-14,Corporate,US,4164.049999999999,83.28100000000006
2013-02-26,Consumer,LATAM,1411.2,405.7200000000001
2011-11-26,Consumer,EU,2039.796,-113.364
2012-08-20,Consumer,APAC,5737.5,630.99
2012-05-24,Consumer,APAC,1641.087,473.907
2011-11-04,Home Office,LATAM,1380.8999999999994,303.7
2011-09-22,Consumer,APAC,1917.0000000000005,690.1200000000001
2013-10-17,Consumer,APAC,823.5,172.92000000000002
2013-09-20,Home Office,US,872.32,244.2496
2013-06-05,Consumer,APAC,3180.7500000000005,1081.35
2013-05-14,Corporate,EU,2910.1875000000005,-68.72250000000014
2011-09-29,Home Office,US,2348.82,399.29939999999976
2014-01-16,Consumer,US,1924.16,312.676
2013-10-21,Consumer,APAC,910.35,391.35
2014-08-11,Home Office,EU,856.6800000000001,274.08
2013-05-04,Corporate,LATAM,1731.0719999999997,-238.028
2013-07-15,Home Office,EU,1330.992,-103.608
2011-01-07,Home Office,US,2573.82,746.4077999999997
2014-12-02,Corporate,LATAM,1914.0799999999997,669.7600000000002
2014-01-08,Home Office,LATAM,3393.12,101.76
2014-12-01,Consumer,US,1079.316,-15.418800000000203
2014-06-27,Consumer,APAC,1446.6,665.4000000000001
2011-03-12,Consumer,APAC,3272.01,1537.83
2013-01-15,Home Office,APAC,3386.859,-597.681
2011-11-19,Corporate,EU,728.532,-133.72799999999995
2012-08-28,Corporate,APAC,2498.526,499.4460000000001
2014-12-24,Consumer,EMEA,2575.92,772.6800000000001
2012-06-16,Consumer,EU,2546.46,381.78
2013-07-11,Consumer,APAC,2888.76,173.25
2012-05-22,Home Office,APAC,1031.4,185.64
2014-08-05,Consumer,EU,1237.44,74.16
2014-08-12,Consumer,Africa,1018.3200000000002,183.24
2012-12-26,Consumer,EU,600.6,131.82
2013-01-05,Consumer,EU,2756.943,1163.8830000000005
2014-12-29,Corporate,APAC,1534.869,-102.41100000000004
2013-02-27,Consumer,APAC,1781.1359999999995,-134.064
2013-12-16,Home Office,APAC,6439.8,2447.1
2012-07-04,Consumer,LATAM,1363.2000000000005,-1806.2400000000005
2012-08-20,Consumer,EU,3315.2699999999995,961.38
2013-07-01,Consumer,US,1266.86,291.37779999999987
2012-07-03,Corporate,EU,2123.028,124.7879999999999
2014-11-29,Home Office,EU,2478.84,272.58
2011-04-08,Consumer,APAC,1894.536,505.176
2013-05-09,Consumer,US,1006.056,88.02990000000005
2013-10-05,Home Office,US,5399.91,2591.9568
2012-11-19,Consumer,APAC,1317.9,0.0
2014-09-01,Home Office,EU,1350.09,256.41
2013-11-04,Corporate,APAC,1839.18,238.98
2013-09-05,Consumer,US,2799.9600000000005,944.9865
2013-11-19,Consumer,EU,1908.1800000000003,820.44
2014-12-31,Corporate,LATAM,1264.466,301.466
2013-03-04,Consumer,US,3930.072,-786.0144000000003
2012-02-02,Consumer,EU,965.16,463.25999999999993
2013-03-19,Consumer,EU,748.116,282.516
2012-03-21,Consumer,EU,943.8660000000002,209.706
2014-05-24,Corporate,APAC,1447.44,43.32
2013-06-14,Corporate,EU,1552.5,62.10000000000001
2011-10-14,Consumer,US,1999.96,624.9875
2014-06-02,Corporate,US,2405.2,793.7159999999999
2014-06-17,Consumer,US,1212.96,90.97199999999998
2013-12-09,Consumer,LATAM,919.26,266.58000000000004
2013-10-09,Corporate,LATAM,3045.84,1035.5800000000002
2013-10-16,Home Office,APAC,766.8720000000001,114.97199999999998
2011-12-24,Consumer,Africa,2880.18,115.20000000000002
2013-04-16,Consumer,LATAM,1403.36,449.04
2011-08-09,Consumer,LATAM,1819.1040000000005,500.1839999999997
2012-12-19,Home Office,US,2249.91,517.4793000000001
2011-10-19,Home Office,APAC,2018.331,-576.9090000000001
2011-02-23,Corporate,APAC,2065.5,41.25
2011-03-10,Consumer,APAC,1274.16,382.2000000000001
2014-01-25,Consumer,APAC,2485.6199999999994,795.24
2014-06-18,Consumer,EU,1560.2399999999998,421.19999999999993
2011-12-24,Consumer,APAC,3271.2,1341.15
2013-01-08,Consumer,LATAM,751.4879999999999,-112.752
2013-01-04,Consumer,LATAM,2120.8,275.7
2014-01-31,Corporate,EU,2102.832,321.552
2011-11-04,Corporate,EU,820.4880000000002,183.28799999999995
2014-05-02,Consumer,US,2803.92,0.0
2011-06-22,Consumer,APAC,1718.172,610.812
2013-09-24,Corporate,Africa,553.44,16.56
2012-08-30,Corporate,EU,2794.2525,515.7525
2013-06-17,Consumer,EU,1242.54,345.15
2014-07-22,Corporate,US,1626.1920000000002,121.9644
2012-12-18,Consumer,APAC,1274.7,165.66
2013-09-25,Corporate,Africa,1553.7600000000002,730.26
2014-03-24,Consumer,LATAM,2205.568,689.088
2014-04-09,Corporate,US,2690.9700000000003,1264.7559
2011-12-03,Corporate,EU,3227.7,742.35
2014-05-28,Home Office,APAC,1394.9999999999995,237.15000000000003
2014-06-14,Consumer,EU,2291.835,-1128.435
2011-11-12,Consumer,Africa,1660.7999999999995,83.03999999999999
2013-05-31,Corporate,APAC,2436.672,-487.36800000000005
2014-02-18,Home Office,US,899.43,-12.84900000000016
2011-08-17,Corporate,EMEA,954.6,152.7
2012-03-06,Consumer,LATAM,1903.0,57.0
2012-11-02,Home Office,US,2621.322,553.3901999999998
2014-08-06,Corporate,EU,1590.9,508.94999999999993
2014-06-18,Consumer,EMEA,1467.36,469.44
2014-12-31,Corporate,APAC,1091.2805999999998,46.92059999999999
2012-09-24,Home Office,LATAM,2014.3632,419.8032
2013-02-18,Consumer,Africa,3877.68,930.48
2014-11-04,Home Office,US,1673.1839999999995,20.91480000000001
2012-09-17,Consumer,US,3083.4300000000003,-1665.0522
2014-11-24,Corporate,APAC,2863.35,858.9
2014-09-23,Home Office,APAC,2841.6599999999994,189.42000000000007
2014-11-04,Corporate,EU,765.4590000000002,-36.08100000000002
2014-09-01,Corporate,APAC,1887.84,0.0
2011-10-31,Consumer,US,742.336,83.51279999999991
2011-09-30,Corporate,US,795.4080000000001,59.65559999999999
2014-04-17,Consumer,LATAM,1801.6,180.10000000000002
2013-03-08,Corporate,EU,779.28,-0.1199999999999761
2011-02-25,Consumer,Africa,613.26,202.32
2014-12-03,Consumer,US,979.95,284.18549999999993
2014-09-16,Home Office,APAC,1837.5599999999995,275.52
2013-07-08,Consumer,EU,3979.29,1989.54
2013-06-05,Consumer,US,1349.85,364.45949999999993
2013-12-31,Consumer,LATAM,1198.2986,165.5986
2012-03-26,Corporate,US,3393.68,610.8624
2014-01-29,Consumer,APAC,1864.215,455.565
2011-09-08,Corporate,EMEA,1142.64,-571.3199999999999
2014-02-17,Corporate,EU,1630.7999999999995,17.99999999999997
2012-05-30,Consumer,EMEA,1172.6640000000002,-1172.736
2013-01-02,Corporate,EMEA,2021.88,323.40000000000003
2012-11-23,Corporate,LATAM,836.9279999999999,230.12800000000007
2014-04-11,Consumer,EMEA,1302.78,286.56
2012-08-03,Consumer,Africa,2243.88,246.72
2014-11-18,Home Office,APAC,1221.561,325.611
2011-12-13,Consumer,APAC,1609.2900000000002,241.38
2014-06-20,Corporate,APAC,1596.5099999999998,-53.370000000000005
2014-11-03,Corporate,US,975.92,292.77599999999995
2013-05-21,Home Office,APAC,2018.88,928.44
2014-10-03,Consumer,Africa,1885.32,18.72
2011-12-26,Corporate,EU,3119.34,1528.38
2014-09-24,Home Office,EU,1964.25,21.69
2011-08-27,Corporate,US,1202.94,300.735
2014-08-26,Home Office,APAC,1653.8039999999994,-689.2559999999999
2014-11-18,Consumer,EMEA,621.0000000000001,180.06
2012-12-01,Consumer,APAC,2673.81,26.73
2014-09-06,Home Office,EU,1307.97,536.22
2014-09-30,Consumer,EU,1145.232,-706.248
2014-10-14,Consumer,US,1504.52,346.03960000000006
2012-09-26,Home Office,LATAM,1902.10816,872.82816
2014-12-30,Corporate,EU,1913.4,899.0999999999999
2014-01-20,Consumer,Africa,1854.72,778.92
2013-07-15,Consumer,EU,2958.984,953.2739999999998
2011-02-28,Home Office,APAC,810.72,-599.94
2014-03-31,Consumer,EU,2953.5840000000003,754.7039999999998
2013-06-03,Corporate,EU,2593.8,1141.2
2013-03-05,Consumer,APAC,2051.0129999999995,667.113
2014-11-20,Corporate,US,2504.74,626.185
2014-10-15,Consumer,EU,1318.65,567.0
2011-05-23,Consumer,APAC,1120.77,55.88999999999999
2011-11-01,Consumer,US,1983.968,247.9959999999998
2014-08-29,Consumer,LATAM,3044.8,91.2
2014-06-21,Home Office,EU,656.856,94.83599999999998
2014-05-08,Consumer,EU,2518.9500000000003,1032.57
2013-08-19,Home Office,Africa,1669.248,-1558.1519999999996
2013-06-27,Consumer,EU,2476.08,1015.02
2011-12-31,Home Office,US,1687.8,742.6320000000001
2011-01-24,Corporate,EMEA,1302.78,286.56
2014-12-04,Home Office,APAC,2125.32,148.68
2013-06-28,Corporate,EU,1954.44,781.74
2012-05-24,Consumer,LATAM,856.9200000000001,222.76
2014-12-08,Corporate,APAC,3696.0315,756.8715
2012-12-11,Consumer,APAC,1302.96,182.4
2014-03-05,Home Office,EMEA,1136.6639999999998,-880.9559999999997
2014-06-02,Consumer,APAC,1043.9304,-295.5096
2013-06-25,Consumer,APAC,1720.1160000000002,382.176
2011-09-27,Home Office,Africa,1253.76,200.52
2013-06-05,Home Office,LATAM,2180.244,-690.5359999999998
2013-10-16,Consumer,EU,1306.4670000000003,107.48699999999997
2013-12-22,Consumer,Canada,1704.96,272.52
2014-11-10,Corporate,US,1633.14,473.61059999999975
2014-11-21,Consumer,LATAM,775.536,213.2159999999999
2012-11-10,Corporate,EU,2012.049,-1021.6709999999998
2011-06-08,Home Office,APAC,2166.8976,391.4975999999999
2014-04-07,Corporate,APAC,3271.2,1341.15
2011-10-18,Home Office,LATAM,755.8053600000001,195.34536
2012-04-25,Corporate,Africa,2182.6800000000003,327.24
2012-08-31,Corporate,APAC,1285.56,51.42
2012-04-18,Home Office,LATAM,1479.36,103.43999999999998
2013-12-20,Consumer,LATAM,740.184,-407.1359999999998
2013-06-04,Corporate,EU,1533.15,505.8
2012-06-25,Consumer,EMEA,2563.92,820.3199999999999
2012-08-16,Corporate,APAC,2897.91,901.56
2014-08-14,Corporate,APAC,1582.11,-886.0500000000001
2014-06-09,Home Office,US,1497.666,140.95680000000004
2013-09-03,Consumer,LATAM,2616.96,26.160000000000004
2014-05-29,Consumer,EU,1399.1129999999998,108.78300000000002
2013-06-24,Corporate,EU,3421.71,1060.56
2011-06-21,Consumer,US,1322.93,357.1911
2014-05-08,Consumer,LATAM,820.0800000000002,98.28
2013-11-12,Corporate,US,2678.94,241.1046
2014-02-13,Home Office,EMEA,1198.5600000000002,359.52
2014-11-28,Consumer,APAC,1832.607,-445.113
2012-08-24,Consumer,EU,1857.06,639.5100000000001
2014-08-02,Corporate,Africa,1752.6,455.64
2013-11-28,Consumer,APAC,1850.46,259.02
2011-08-19,Corporate,APAC,2337.15,1098.45
2014-03-13,Corporate,EU,788.4000000000001,291.6
2013-04-04,Corporate,EU,715.53,100.98
2014-09-05,Consumer,US,1478.272,92.39200000000004
2014-05-17,Consumer,APAC,3094.56,1423.44
2013-04-23,Corporate,LATAM,882.0323999999998,148.35240000000002
2014-03-14,Home Office,US,959.984,335.99440000000004
2012-09-14,Corporate,APAC,953.82,-81.81000000000012
2014-09-26,Corporate,APAC,2871.54,57.33
2012-10-05,Home Office,APAC,2544.6000000000004,865.08
2014-10-29,Consumer,APAC,886.1412,106.7412
2011-11-23,Consumer,APAC,473.847,-5.852999999999994
2014-12-10,Consumer,Africa,1767.6,0.0
2011-12-09,Corporate,LATAM,780.6080000000001,-0.0320000000000163
2013-12-12,Consumer,US,892.1360000000001,111.51699999999992
2013-12-17,Corporate,EU,2711.7000000000003,1220.25
2014-04-14,Consumer,EU,2111.97,190.05
2014-12-20,Corporate,APAC,1189.2824999999998,-396.4275
2013-09-17,Consumer,APAC,1908.4500000000005,534.3299999999999
2013-12-19,Corporate,US,1793.98,843.1705999999999
2014-10-22,Corporate,US,909.12,9.091199999999958
2012-12-26,Home Office,APAC,1854.9297,-1294.3503000000003
2013-10-11,Home Office,APAC,924.66,397.53
2012-04-25,Consumer,APAC,1760.43,-326.97
2014-06-23,Corporate,EMEA,827.28,397.0799999999999
2012-11-28,Consumer,LATAM,1510.96,509.86
2014-06-27,Corporate,APAC,2098.32,860.1600000000001
2014-06-26,Consumer,LATAM,1938.24,-96.95999999999997
2012-09-17,Consumer,EU,803.52,-495.63000000000005
2013-11-28,Corporate,APAC,1391.7599999999998,97.38
2014-09-15,Corporate,US,942.784,94.27840000000003
2014-07-23,Consumer,APAC,952.29,-53.01000000000001
2014-09-04,Consumer,EU,2927.28,146.16
2012-12-06,Consumer,US,1619.91,97.19459999999992
2013-12-24,Corporate,US,1999.96,899.982
2014-01-18,Home Office,APAC,2117.22,-1736.2799999999995
2012-12-10,Home Office,US,799.984,249.995
2014-06-26,Consumer,APAC,2747.7,82.26
2012-01-26,Consumer,APAC,1014.7200000000004,141.96
2012-07-07,Consumer,APAC,1591.56,79.56
2011-11-28,Consumer,LATAM,533.22,69.3
2014-11-27,Home Office,LATAM,2124.5000000000005,488.6
2012-12-07,Consumer,APAC,1053.8676,-152.49239999999998
2012-03-20,Corporate,US,1087.936,353.5791999999999
2012-12-17,Corporate,EU,1248.84,249.72
2013-11-19,Consumer,LATAM,2040.92,959.14
2014-09-02,Consumer,EU,1068.714,-0.1260000000000047
2014-05-16,Corporate,LATAM,875.22,139.98000000000002
2013-11-05,Consumer,APAC,1403.082,296.082
2011-11-07,Corporate,EMEA,1743.96,714.96
2013-04-09,Corporate,EMEA,1071.84,310.79999999999995
2014-06-12,Consumer,EU,925.02,-447.18000000000006
2013-06-10,Consumer,LATAM,1682.7479999999996,-813.4919999999998
2014-07-05,Consumer,APAC,1944.9,291.6
2013-05-01,Consumer,APAC,3040.8,1155.36
2012-12-15,Consumer,US,1799.994,-2639.9912000000004
2012-11-06,Consumer,LATAM,1003.34928,178.94928
2014-09-05,Corporate,US,825.174,-117.88199999999998
2011-09-15,Home Office,APAC,808.731,-0.1890000000000213
2013-12-26,Consumer,EU,2764.3275,-195.4425
2013-12-26,Consumer,US,2563.056,313.2623999999997
2014-09-02,Consumer,EMEA,457.1399999999999,169.14
2012-04-04,Consumer,US,599.98,209.993
2013-06-25,Consumer,APAC,1933.2000000000005,-128.88000000000005
2011-06-26,Consumer,EU,704.052,312.912
2014-09-24,Corporate,EU,1355.13,-60.27
2011-03-18,Home Office,US,1198.33,70.49000000000001
2012-10-31,Consumer,US,1295.84,145.78199999999993
2013-10-04,Consumer,APAC,2819.5199999999995,338.22
2012-11-08,Home Office,APAC,2571.12,102.84
2012-01-28,Consumer,Africa,976.08,292.79999999999995
2012-12-19,Consumer,APAC,607.3199999999999,115.32
2014-12-03,Corporate,US,1159.056,43.46459999999991
2013-12-04,Consumer,US,1649.95,659.98
2014-12-17,Corporate,LATAM,1697.5839999999996,-63.75599999999986
2011-11-16,Home Office,APAC,2063.4,123.75
2013-10-18,Consumer,EU,632.043,7.262999999999977
2014-10-09,Consumer,APAC,2906.4,1220.52
2014-03-24,Consumer,APAC,2572.74,1080.54
2014-01-04,Consumer,US,2022.272,682.5168000000001
2012-12-31,Consumer,EU,1583.8199999999997,126.63
2012-12-01,Home Office,US,2003.9200000000003,125.24499999999996
2012-11-14,Corporate,US,826.11,322.1829
2014-04-09,Consumer,APAC,1656.7199999999998,-110.51999999999998
2014-10-04,Consumer,APAC,2015.496,850.836
2012-11-10,Consumer,EU,2219.184,24.624000000000024
2014-10-17,Corporate,APAC,2533.92,278.64
2014-12-04,Consumer,LATAM,1410.4,-88.19999999999996
2012-10-25,Consumer,APAC,1773.7200000000005,44.21999999999992
2011-09-21,Consumer,Africa,1377.9,289.20000000000005
2011-11-11,Consumer,LATAM,2582.1600000000003,516.36
2011-10-04,Consumer,US,589.41,-6.549000000000049
2012-03-13,Corporate,EU,1257.456,-29.664000000000016
2013-04-07,Home Office,US,1294.75,336.635
2011-12-29,Consumer,LATAM,2429.439999999999,534.4
2014-10-22,Home Office,US,1439.92,374.3792000000001
2014-01-28,Consumer,EU,977.0220000000002,271.332
2013-11-13,Corporate,EU,2891.7,1188.81
2013-03-18,Consumer,US,901.95,297.6435
2012-08-15,Corporate,APAC,2042.82,-136.26000000000002
2014-07-14,Corporate,LATAM,997.8004,327.9004
2012-01-13,Corporate,APAC,1411.344,486.0539999999999
2012-04-25,Consumer,EMEA,1647.0,625.8
